Datetime,P_exp,P
2023-10-14 11:48:34,646.52,754.63
2023-10-14 11:56:06,1316.12,1105.28
2023-10-14 11:56:45,920.62,1015.5
2023-10-14 11:56:58,1997.17,1564.34
2023-10-14 11:57:35,1175.09,617.88
2023-10-14 11:59:52,1790.92,1262.33
2023-10-14 12:00:47,2008.59,1642.19
2023-10-14 12:02:54,1211.29,927.37
2023-10-14 12:06:13,1156.07,965.51
2023-10-14 12:08:08,1927.24,1490.96
2023-10-14 12:12:23,1509.51,1134.56
2023-10-14 12:13:09,1290.81,963.99
2023-10-14 12:21:57,1305.9,939.93
2023-10-14 12:26:03,1517.61,949.84
2023-10-14 12:28:40,1276.16,1062.91
2023-10-14 12:37:12,1690.79,976.35
2023-10-14 12:40:59,1396.88,876.72
2023-10-14 12:40:59,609.75,508.1
2023-10-14 12:45:09,2005.77,1563.82
2023-10-14 12:45:18,1865.78,1318.79
2023-10-14 12:46:51,872.67,817.89
2023-10-14 12:50:32,991.81,911.23
2023-10-14 12:51:59,1178.5,756.63
2023-10-14 12:53:10,1320.27,666.18
2023-10-14 12:57:32,1369.09,1244.53
2023-10-14 12:58:16,1474.38,817.61
2023-10-14 13:09:30,997.06,767.91
2023-10-14 13:17:59,1635.71,1193.38
2023-10-14 13:18:58,442.68,124.74
2023-10-14 13:26:34,467.53,159.08
2023-10-14 13:28:29,1760.18,1111.65
2023-10-14 13:30:50,1885.31,1380.76
2023-10-14 13:31:22,1981.33,1586.3
2023-10-14 13:33:09,1563.69,988.02
2023-10-14 13:36:53,475.06,638.69
2023-10-14 13:37:39,750.96,616.33
2023-10-14 13:41:50,1904.79,1185.81
2023-10-14 13:42:31,1768.36,1127.13
2023-10-14 13:48:51,1928.43,1381.82
2023-10-14 13:49:59,1862.85,1440.73
2023-10-14 13:53:26,1328.48,776.93
2023-10-14 13:55:03,689.6,793.98
2023-10-14 13:57:16,1978.36,1539.56
2023-10-14 14:04:18,1557.81,974.88
2023-10-14 14:06:39,1421.87,962.28
2023-10-14 14:09:37,1391.63,1327.49
2023-10-14 14:11:29,934.42,796.24
2023-10-14 14:25:07,1972.79,1505.99
2023-10-14 14:25:56,435.33,89.98
2023-10-14 14:28:22,993.59,769.32
2023-10-14 14:32:36,842.57,523.45
2023-10-14 14:36:17,1331.96,870.87
2023-10-14 14:36:31,1135.31,1101.23
2023-10-14 14:39:39,1980.44,1517.27
2023-10-14 14:55:36,1861.34,1361.23
2023-10-14 14:58:07,949.45,1017.93
2023-10-14 15:03:01,564.24,467.87
2023-10-14 15:04:13,612.65,368.69
2023-10-14 15:06:10,1207.43,502.37
2023-10-14 15:07:02,925.37,754.88
2023-10-14 15:07:38,1966.78,1517.09
2023-10-14 15:12:39,1601.47,1335.3
2023-10-14 15:14:47,914.34,634.81
2023-10-14 15:19:52,687.58,671.97
2023-10-14 15:20:49,480.27,332.36
2023-10-14 15:22:15,571.59,297.1
2023-10-14 15:32:27,479.4,317.84
2023-10-14 15:33:43,1577.49,1262.52
2023-10-14 15:35:23,521.55,289.4
2023-10-14 15:39:56,1043.34,870.98
2023-10-14 15:42:51,1277.36,981.4
2023-10-14 15:42:52,675.99,426.23
2023-10-14 15:43:55,508.04,217.84
2023-10-14 15:44:16,652.33,341.12
2023-10-14 15:44:42,1827.91,1188.4
2023-10-14 15:49:40,921.41,381.53
2023-10-14 15:52:57,1242.83,1154.51
2023-10-14 15:53:59,1608.56,1079.78
2023-10-14 15:57:02,1792.4,1266.26
2023-10-14 16:06:25,818.67,1165.68
2023-10-14 16:12:49,1795.08,1322.98
2023-10-14 16:13:27,1725.17,1202.07
2023-10-14 16:13:45,639.9,513.81
2023-10-14 16:18:22,1275.08,757.55
2023-10-14 16:20:02,1807.72,1329.51
2023-10-14 16:26:50,430.13,250.55
2023-10-14 16:27:30,1479.54,1365.25
2023-10-14 16:32:03,1308.5,922.31
2023-10-14 16:32:04,1933.67,1531.09
2023-10-14 16:33:36,1016.59,790.78
2023-10-14 16:38:53,1853.37,1275.12
2023-10-14 16:45:22,881.33,796.25
2023-10-14 16:46:52,1591.87,891.37
2023-10-14 16:49:43,561.59,668.75
2023-10-14 16:52:39,649.36,486.87
2023-10-14 16:55:17,1111.47,856.87
2023-10-14 16:57:30,1499.51,1187.86
2023-10-14 17:02:08,1642.21,967.1
2023-10-14 17:05:54,1704.63,1403.78
2023-10-14 17:08:53,1131.0,790.97
2023-10-14 17:10:48,1669.77,1315.75
2023-10-14 17:12:03,2002.4,1588.82
2023-10-14 17:19:58,964.31,783.64
2023-10-14 17:20:51,573.77,452.84
2023-10-14 17:26:03,1831.98,1382.33
2023-10-14 17:32:00,1898.46,1310.6
2023-10-14 17:41:57,1731.46,1340.49
2023-10-14 17:43:55,1751.88,1388.57
2023-10-14 17:45:33,1785.09,1418.6
2023-10-14 17:46:41,1934.86,1418.47
2023-10-14 17:47:31,579.66,260.3
2023-10-14 17:54:20,1769.81,1447.24
2023-10-14 17:54:36,1775.95,1138.59
2023-10-14 17:57:10,885.38,573.69
2023-10-14 18:00:40,1525.12,964.0
2023-10-14 18:00:44,1544.19,1129.05
2023-10-14 18:01:40,1443.57,1225.81
2023-10-14 18:02:34,1543.47,1315.58
2023-10-14 18:07:27,1029.84,1133.88
2023-10-14 18:10:08,569.06,398.07
2023-10-14 18:12:21,1762.47,1097.65
2023-10-14 18:13:15,1695.48,1276.88
2023-10-14 18:13:27,757.75,585.45
2023-10-14 18:13:38,1849.07,1535.45
2023-10-14 18:15:01,446.73,168.54
2023-10-14 18:16:05,938.43,714.94
2023-10-14 18:20:35,1262.31,936.63
2023-10-14 18:20:41,1050.87,983.91
2023-10-14 18:21:39,1436.42,698.7
2023-10-14 18:31:54,1151.61,854.44
2023-10-14 18:34:35,1538.64,1204.88
2023-10-14 18:35:26,676.07,608.63
2023-10-14 18:41:55,1973.43,1570.51
2023-10-14 18:45:42,1279.37,1087.94
2023-10-14 18:50:52,466.55,374.48
2023-10-14 18:55:29,1993.56,1602.83
2023-10-14 18:55:59,475.88,195.14
2023-10-14 18:57:04,1289.69,1096.76
2023-10-14 18:58:56,1527.14,1395.79
2023-10-14 19:03:32,789.61,520.77
2023-10-14 19:03:52,887.46,922.35
2023-10-14 19:06:55,512.69,381.71
2023-10-14 19:07:57,1627.71,1193.47
2023-10-14 19:08:22,1931.07,1448.39
2023-10-14 19:08:40,1451.58,1271.89
2023-10-14 19:09:55,1301.83,964.93
2023-10-14 19:10:56,786.98,441.88
2023-10-14 19:11:09,1688.74,1517.28
2023-10-14 19:16:20,1866.67,1450.78
2023-10-14 19:25:27,1610.44,1139.69
2023-10-14 19:26:23,1545.58,994.48
2023-10-14 19:26:42,1796.08,1466.66
2023-10-14 19:28:31,1580.79,938.42
2023-10-14 19:34:34,1463.28,1139.84
2023-10-14 19:35:19,1464.83,1088.09
2023-10-14 19:35:52,932.99,813.07
2023-10-14 19:36:31,1960.97,1596.73
2023-10-14 20:00:35,1597.78,1143.05
2023-10-14 20:00:53,1998.26,1534.45
2023-10-14 20:01:18,1473.02,858.71
2023-10-14 20:06:21,634.66,401.64
2023-10-14 20:07:30,1095.83,665.63
2023-10-14 20:11:56,1904.06,1453.75
2023-10-14 20:12:55,883.99,728.81
2023-10-14 20:16:33,667.93,427.93
2023-10-14 20:17:32,1374.56,1310.91
2023-10-14 20:21:56,1193.95,851.2
2023-10-14 20:21:57,1045.9,827.68
2023-10-14 20:24:01,1623.18,935.55
2023-10-14 20:24:15,1214.96,683.39
2023-10-14 20:27:10,809.38,531.53
2023-10-14 20:28:30,849.62,604.0
2023-10-14 20:28:46,806.68,935.77
2023-10-14 20:33:45,1869.44,1401.86
2023-10-14 20:37:10,1729.8,1034.71
2023-10-14 20:37:15,423.99,54.99
2023-10-14 20:37:16,681.84,444.78
2023-10-14 20:44:27,1704.09,1220.65
2023-10-14 20:46:46,965.06,853.4
2023-10-14 20:48:07,758.3,474.68
2023-10-14 20:48:29,502.22,525.41
2023-10-14 20:48:32,745.26,584.94
2023-10-14 20:49:39,1411.24,880.83
2023-10-14 20:51:31,795.73,622.18
2023-10-14 20:53:52,1999.94,1608.66
2023-10-14 20:57:50,448.15,129.73
2023-10-14 21:00:06,994.07,730.85
2023-10-14 21:01:03,1726.42,1196.46
2023-10-14 21:01:28,947.33,931.11
2023-10-14 21:05:56,422.51,162.37
2023-10-14 21:06:04,1949.64,1251.81
2023-10-14 21:07:24,1060.22,822.35
2023-10-14 21:09:48,505.47,378.0
2023-10-14 21:11:27,1598.19,835.0
2023-10-14 21:12:27,1704.22,996.12
2023-10-14 21:15:38,1335.96,843.87
2023-10-14 21:33:12,973.48,976.34
2023-10-14 21:39:25,633.63,634.07
2023-10-14 21:39:48,1857.96,1473.32
2023-10-14 21:41:29,725.22,536.37
2023-10-14 21:43:52,1101.18,864.37
2023-10-14 21:49:49,1685.34,1208.67
2023-10-14 21:53:16,682.33,648.63
2023-10-14 21:53:48,1554.48,1204.31
2023-10-14 21:55:00,1860.69,1266.03
2023-10-14 21:56:00,1236.27,990.16
2023-10-14 22:05:22,1030.76,858.52
2023-10-14 22:08:08,655.4,446.37
2023-10-14 22:11:25,1791.41,1265.84
2023-10-14 22:13:44,1378.99,1045.06
2023-10-14 22:13:48,1682.74,1241.92
2023-10-14 22:27:46,1456.96,1071.56
2023-10-14 22:27:46,1707.64,1304.53
2023-10-14 22:32:20,1994.65,1454.52
2023-10-14 22:33:14,1066.4,740.03
2023-10-14 22:35:58,1934.26,1538.75
2023-10-14 22:38:51,1665.77,1302.67
2023-10-14 22:40:12,524.82,595.06
2023-10-14 22:42:33,1301.47,1310.7
2023-10-14 22:43:04,1263.93,862.99
2023-10-14 22:45:31,536.9,362.27
2023-10-14 22:46:40,1989.26,1546.12
2023-10-14 22:52:26,793.89,808.52
2023-10-14 22:54:44,775.43,665.77
2023-10-14 22:55:33,1578.7,968.09
2023-10-14 22:57:28,749.02,306.26
2023-10-14 23:04:50,1913.33,1371.81
2023-10-14 23:10:43,1226.64,1052.27
2023-10-14 23:14:41,1677.86,1298.36
2023-10-14 23:15:54,1865.58,1356.21
2023-10-14 23:16:11,2001.31,1548.27
2023-10-14 23:19:27,1327.89,1024.29
2023-10-14 23:20:32,548.81,544.86
2023-10-14 23:21:48,1691.74,1118.51
2023-10-14 23:26:12,781.5,716.7
2023-10-14 23:28:11,494.3,238.78
2023-10-14 23:30:22,728.34,753.7
2023-10-14 23:33:14,1370.62,969.62
2023-10-14 23:38:02,617.9,527.83
2023-10-14 23:38:06,1230.78,1071.66
2023-10-14 23:41:25,1300.3,1041.61
2023-10-14 23:42:33,1135.31,991.42
2023-10-14 23:49:02,1867.39,1313.3
2023-10-14 23:52:07,767.0,477.88
2023-10-14 23:54:22,1396.54,781.43
2023-10-14 23:57:50,1560.7,926.79
2023-10-14 23:58:59,939.18,502.06
2023-10-14 23:59:41,1156.86,1066.21
2023-10-15 00:08:15,825.75,495.35
2023-10-15 00:17:11,458.94,239.41
2023-10-15 00:18:57,1247.65,1010.75
2023-10-15 00:20:39,493.21,348.43
2023-10-15 00:22:24,1506.43,1179.52
2023-10-15 00:22:42,911.03,876.01
2023-10-15 00:24:18,777.52,686.31
2023-10-15 00:25:26,1216.7,956.43
2023-10-15 00:31:04,577.34,369.21
2023-10-15 00:32:44,1849.76,1257.87
2023-10-15 00:33:04,1820.14,1392.53
2023-10-15 00:37:24,1113.35,1091.48
2023-10-15 00:42:37,1115.65,890.08
2023-10-15 00:43:10,1452.55,1060.55
2023-10-15 00:48:11,1606.86,1177.73
2023-10-15 00:57:04,1164.79,997.92
2023-10-15 01:03:08,1590.03,1227.78
2023-10-15 01:07:22,1878.79,1185.09
2023-10-15 01:10:23,911.33,710.86
2023-10-15 01:13:12,1641.21,1230.21
2023-10-15 01:17:20,535.6,459.02
2023-10-15 01:18:14,994.19,734.12
2023-10-15 01:18:22,1781.8,1017.09
2023-10-15 01:20:03,1004.6,1027.26
2023-10-15 01:24:17,489.98,270.31
2023-10-15 01:26:22,1663.2,990.56
2023-10-15 01:28:36,1629.7,1322.77
2023-10-15 01:33:29,731.89,647.41
2023-10-15 01:38:47,767.87,775.49
2023-10-15 01:42:04,461.05,117.62
2023-10-15 01:42:30,891.56,571.95
2023-10-15 01:47:27,1503.74,910.37
2023-10-15 01:51:39,641.85,395.25
2023-10-15 02:02:47,1179.75,1191.52
2023-10-15 02:03:24,1260.92,1135.01
2023-10-15 02:05:18,1172.88,706.95
2023-10-15 02:05:24,1721.61,1287.24
2023-10-15 02:07:11,1534.62,1189.62
2023-10-15 02:07:22,459.71,253.39
2023-10-15 02:07:32,478.89,306.6
2023-10-15 02:11:22,462.21,214.08
2023-10-15 02:13:04,1015.67,885.87
2023-10-15 02:15:04,780.11,523.17
2023-10-15 02:21:50,1825.01,1033.09
2023-10-15 02:25:19,1500.08,923.0
2023-10-15 02:27:36,2002.49,1580.36
2023-10-15 02:37:27,683.99,821.24
2023-10-15 02:37:30,735.09,785.13
2023-10-15 02:40:48,1296.04,1237.05
2023-10-15 02:41:28,1907.04,1329.34
2023-10-15 02:42:32,1969.9,1501.67
2023-10-15 02:43:36,1700.07,1388.95
2023-10-15 02:48:06,1010.57,871.09
2023-10-15 02:49:14,819.99,537.21
2023-10-15 02:52:16,1593.02,998.15
2023-10-15 02:54:47,1403.3,1096.63
2023-10-15 02:57:21,1335.4,901.77
2023-10-15 03:05:06,1015.56,708.73
2023-10-15 03:05:43,435.77,182.6
2023-10-15 03:08:47,1010.22,803.86
2023-10-15 03:09:23,1338.54,678.17
2023-10-15 03:12:29,563.5,436.21
2023-10-15 03:14:39,758.64,655.13
2023-10-15 03:16:48,1412.96,785.89
2023-10-15 03:20:22,1555.41,990.51
2023-10-15 03:22:49,1220.22,925.48
2023-10-15 03:23:08,1986.15,1522.2
2023-10-15 03:25:38,875.85,800.84
2023-10-15 03:27:32,742.96,470.9
2023-10-15 03:32:24,1778.17,1257.49
2023-10-15 03:32:39,443.32,193.57
2023-10-15 03:32:39,807.03,898.72
2023-10-15 03:34:12,902.48,705.01
2023-10-15 03:36:35,690.42,905.75
2023-10-15 03:37:24,913.7,785.88
2023-10-15 03:39:20,1236.62,1121.6
2023-10-15 03:40:06,1032.9,968.91
2023-10-15 03:43:12,1476.07,958.83
2023-10-15 03:44:27,1711.92,1130.13
2023-10-15 03:44:44,1036.53,845.76
2023-10-15 03:45:47,527.1,371.75
2023-10-15 03:49:24,662.28,343.38
2023-10-15 03:54:39,1811.76,1327.68
2023-10-15 03:56:57,1334.5,1239.47
2023-10-15 03:57:21,1882.16,1037.98
2023-10-15 03:58:55,1566.43,1118.62
2023-10-15 03:59:10,1668.96,1259.66
2023-10-15 04:06:34,1538.95,1264.81
2023-10-15 04:16:14,1816.36,1205.64
2023-10-15 04:17:29,1540.13,1058.89
2023-10-15 04:19:47,1534.78,1296.87
2023-10-15 04:21:58,437.54,165.53
2023-10-15 04:23:19,1307.51,918.04
2023-10-15 04:29:29,1896.06,1419.06
2023-10-15 04:34:03,1798.61,1304.54
2023-10-15 04:37:08,570.11,426.81
2023-10-15 04:38:14,2004.7,1530.83
2023-10-15 04:40:30,1275.24,1095.41
2023-10-15 04:46:41,1004.69,1047.16
2023-10-15 04:52:36,943.35,508.63
2023-10-15 05:00:01,587.38,577.34
2023-10-15 05:01:40,544.35,556.65
2023-10-15 05:04:45,1530.21,1263.74
2023-10-15 05:11:50,1730.36,1340.93
2023-10-15 05:14:05,1882.06,1202.71
2023-10-15 05:19:01,1220.57,1125.95
2023-10-15 05:19:29,1233.66,939.83
2023-10-15 05:19:43,984.21,891.66
2023-10-15 05:20:39,1548.89,1172.74
2023-10-15 05:21:20,618.56,562.98
2023-10-15 05:28:50,902.22,646.15
2023-10-15 05:32:10,1377.15,1011.3
2023-10-15 05:33:29,1209.09,573.65
2023-10-15 05:35:18,960.37,806.06
2023-10-15 05:36:23,1109.04,748.17
2023-10-15 05:41:44,1657.42,1001.2
2023-10-15 05:42:24,1629.83,1220.59
2023-10-15 05:43:09,1615.1,1129.42
2023-10-15 05:45:17,681.08,469.35
2023-10-15 05:45:24,1266.69,1086.99
2023-10-15 05:45:27,602.57,778.6
2023-10-15 05:49:48,1983.78,1610.32
2023-10-15 05:52:48,1775.87,1176.71
2023-10-15 05:54:30,1650.69,862.12
2023-10-15 05:58:25,1794.01,1428.54
2023-10-15 05:58:42,1451.39,1186.6
2023-10-15 05:59:54,798.41,696.65
2023-10-15 06:01:05,690.41,541.45
2023-10-15 06:03:27,1806.55,1485.36
2023-10-15 06:03:30,1746.69,1404.95
2023-10-15 06:08:27,978.32,804.11
2023-10-15 06:12:44,1753.14,955.47
2023-10-15 06:14:02,1284.41,559.95
2023-10-15 06:14:10,658.61,590.71
2023-10-15 06:16:11,581.51,510.5
2023-10-15 06:18:50,1796.37,1352.64
2023-10-15 06:19:48,1854.36,1341.48
2023-10-15 06:27:46,813.03,642.32
2023-10-15 06:29:47,829.57,379.82
2023-10-15 06:29:51,575.02,297.04
2023-10-15 06:33:45,640.21,797.53
2023-10-15 06:34:15,1945.5,1469.12
2023-10-15 06:37:55,774.52,658.67
2023-10-15 06:38:06,1702.58,1255.54
2023-10-15 06:40:41,1328.16,1018.41
2023-10-15 06:42:54,659.17,440.42
2023-10-15 06:43:00,861.37,847.01
2023-10-15 06:44:18,761.47,1022.5
2023-10-15 06:45:27,696.56,509.22
2023-10-15 06:48:19,1773.61,1046.6
2023-10-15 06:53:00,774.24,534.31
2023-10-15 06:53:10,1068.25,1002.15
2023-10-15 06:53:15,441.19,165.69
2023-10-15 06:53:22,1971.33,1538.31
2023-10-15 06:54:45,711.09,512.23
2023-10-15 06:55:08,1316.19,880.42
2023-10-15 07:07:28,1948.82,1598.15
2023-10-15 07:07:41,1913.47,1466.8
2023-10-15 07:08:42,499.91,398.67
2023-10-15 07:09:28,1064.19,792.53
2023-10-15 07:12:38,759.24,770.55
2023-10-15 07:15:31,614.01,755.33
2023-10-15 07:16:14,1578.21,898.06
2023-10-15 07:16:40,1877.33,1425.21
2023-10-15 07:17:09,845.7,652.77
2023-10-15 07:20:59,494.33,294.26
2023-10-15 07:22:15,1243.97,901.57
2023-10-15 07:25:08,1903.58,1141.97
2023-10-15 07:26:10,1688.37,1310.18
2023-10-15 07:33:12,900.88,458.84
2023-10-15 07:41:45,581.53,624.55
2023-10-15 07:44:58,1101.12,978.59
2023-10-15 07:45:30,1894.55,1399.52
2023-10-15 07:46:08,1031.71,1050.24
2023-10-15 07:53:08,1376.14,1075.09
2023-10-15 07:53:37,918.31,535.47
2023-10-15 07:57:23,763.56,886.98
2023-10-15 08:00:27,812.22,572.32
2023-10-15 08:03:57,702.92,778.59
2023-10-15 08:06:48,789.71,638.13
2023-10-15 08:10:35,1714.13,1264.15
2023-10-15 08:18:29,966.8,768.64
2023-10-15 08:20:41,1524.76,1151.09
2023-10-15 08:21:08,1255.42,792.56
2023-10-15 08:21:09,447.31,313.47
2023-10-15 08:26:26,1551.28,1111.03
2023-10-15 08:27:12,510.36,197.71
2023-10-15 08:33:44,1416.87,1347.22
2023-10-15 08:34:27,1830.72,1561.32
2023-10-15 08:34:36,666.26,832.1
2023-10-15 08:36:07,809.35,650.49
2023-10-15 08:38:50,870.38,749.88
2023-10-15 08:40:43,988.0,816.74
2023-10-15 08:42:07,822.62,765.14
2023-10-15 08:43:16,702.49,796.66
2023-10-15 08:45:24,1086.45,709.68
2023-10-15 08:51:04,1946.09,1540.17
2023-10-15 08:51:06,628.21,561.77
2023-10-15 08:51:34,1044.36,901.91
2023-10-15 08:51:52,678.91,877.65
2023-10-15 08:56:26,1484.02,890.87
2023-10-15 08:56:31,423.59,59.15
2023-10-15 08:56:51,1516.88,1058.59
2023-10-15 09:00:35,431.78,254.94
2023-10-15 09:06:31,1540.0,914.12
2023-10-15 09:13:10,518.67,406.58
2023-10-15 09:17:33,924.5,853.17
2023-10-15 09:22:32,453.6,75.7
2023-10-15 09:28:37,700.95,577.52
2023-10-15 09:33:02,589.11,456.31
2023-10-15 09:34:28,621.11,384.32
2023-10-15 09:38:37,563.21,427.82
2023-10-15 09:39:24,1952.55,1545.72
2023-10-15 09:44:18,1803.01,1417.6
2023-10-15 09:44:30,1378.59,1060.58
2023-10-15 09:48:51,893.75,710.49
2023-10-15 09:49:00,1656.22,1069.98
2023-10-15 09:49:19,1863.31,1342.07
2023-10-15 09:49:27,1848.65,1384.18
2023-10-15 09:55:42,1933.12,1435.53
2023-10-15 10:04:52,933.06,721.6
2023-10-15 10:06:08,607.58,843.7
2023-10-15 10:10:41,1079.68,639.66
2023-10-15 10:11:22,1303.34,806.56
2023-10-15 10:13:59,1517.9,997.26
2023-10-15 10:17:11,454.67,252.59
2023-10-15 10:18:25,1239.76,748.72
2023-10-15 10:19:16,540.84,363.73
2023-10-15 10:20:38,876.42,695.91
2023-10-15 10:20:46,842.62,552.18
2023-10-15 10:26:38,1356.39,977.67
2023-10-15 10:27:40,1866.2,1100.02
2023-10-15 10:28:13,1712.82,1355.15
2023-10-15 10:35:36,485.61,256.83
2023-10-15 10:35:59,1604.61,1233.85
2023-10-15 10:38:47,1050.21,666.67
2023-10-15 10:40:25,1930.46,1542.76
2023-10-15 10:44:53,1993.34,1511.78
2023-10-15 10:49:15,468.61,294.29
2023-10-15 10:52:04,1252.12,943.08
2023-10-15 10:52:40,925.96,1154.96
2023-10-15 10:54:42,1487.82,1170.09
2023-10-15 10:55:15,1683.8,1188.8
2023-10-15 11:02:27,1899.36,1537.66
2023-10-15 11:02:32,1837.6,1389.44
2023-10-15 11:07:36,1449.38,946.83
2023-10-15 11:08:00,957.46,606.84
2023-10-15 11:11:27,1875.21,1396.92
2023-10-15 11:14:37,1954.95,1379.15
2023-10-15 11:17:45,691.39,522.45
2023-10-15 11:22:55,1362.05,1142.18
2023-10-15 11:24:02,1759.44,1104.56
2023-10-15 11:25:22,1672.27,1109.5
2023-10-15 11:27:44,1614.97,1192.27
2023-10-15 11:28:12,787.18,504.15
2023-10-15 11:28:41,763.77,852.26
2023-10-15 11:30:50,1632.28,1037.91
2023-10-15 11:33:50,1012.68,759.57
2023-10-15 11:36:00,471.83,310.84
2023-10-15 11:38:57,866.23,610.0
2023-10-15 11:40:02,1831.77,1264.5
2023-10-15 11:40:12,1609.59,1259.22
2023-10-15 11:42:11,805.09,992.23
2023-10-15 11:43:04,1394.63,1282.17
2023-10-15 11:43:34,519.53,496.84
2023-10-15 11:46:46,1072.9,977.93
2023-10-15 11:47:13,1501.34,1272.66
2023-10-15 11:49:57,1237.08,868.79
2023-10-15 11:51:02,1508.14,1122.42
2023-10-15 11:59:21,683.65,745.34
2023-10-15 12:14:56,916.37,1013.19
2023-10-15 12:16:30,606.09,596.46
2023-10-15 12:17:37,759.73,852.75
2023-10-15 12:21:04,668.85,833.01
2023-10-15 12:21:52,607.04,784.3
2023-10-15 12:23:35,1898.74,1533.99
2023-10-15 12:27:55,1655.27,1427.63
2023-10-15 12:30:47,1718.02,1361.03
2023-10-15 12:34:14,1705.37,1257.13
2023-10-15 12:36:07,1478.96,1088.41
2023-10-15 12:40:35,605.57,567.99
2023-10-15 12:44:58,1046.76,685.26
2023-10-15 12:51:59,985.57,708.73
2023-10-15 13:01:53,607.62,537.4
2023-10-15 13:09:16,1986.88,1370.61
2023-10-15 13:10:14,1298.26,964.02
2023-10-15 13:11:45,601.58,613.4
2023-10-15 13:18:12,1820.47,1321.55
2023-10-15 13:30:36,796.7,471.24
2023-10-15 13:33:16,1293.53,910.86
2023-10-15 13:33:23,933.89,869.47
2023-10-15 13:33:36,504.33,434.74
2023-10-15 13:37:28,591.73,257.42
2023-10-15 13:40:19,1557.78,1282.92
2023-10-15 13:41:15,1150.75,888.13
2023-10-15 13:41:15,852.45,1062.11
2023-10-15 13:41:16,1931.97,1359.03
2023-10-15 13:44:08,1135.61,798.9
2023-10-15 13:45:54,1373.48,988.67
2023-10-15 13:46:58,716.0,644.6
2023-10-15 13:47:20,1949.69,1292.2
2023-10-15 13:48:09,544.4,364.01
2023-10-15 13:51:53,1991.78,1587.31
2023-10-15 13:52:04,1435.96,1145.19
2023-10-15 13:53:40,1732.16,1147.54
2023-10-15 13:57:59,1270.82,735.51
2023-10-15 14:04:03,839.56,594.69
2023-10-15 14:08:49,1476.17,1164.16
2023-10-15 14:10:23,1085.88,1084.32
2023-10-15 14:16:35,628.3,280.75
2023-10-15 14:16:46,1665.78,1011.65
2023-10-15 14:17:37,1997.66,1507.95
2023-10-15 14:25:09,1296.8,966.06
2023-10-15 14:28:21,912.2,905.83
2023-10-15 14:30:00,1166.22,823.91
2023-10-15 14:32:22,1225.42,1150.63
2023-10-15 14:32:42,1228.71,920.25
2023-10-15 14:33:51,449.12,220.74
2023-10-15 14:35:28,1470.56,1183.22
2023-10-15 14:36:35,1688.46,1106.19
2023-10-15 14:36:58,449.53,274.61
2023-10-15 14:37:02,953.1,546.17
2023-10-15 14:38:59,653.17,699.58
2023-10-15 14:43:37,1446.75,994.42
2023-10-15 14:46:34,742.28,425.65
2023-10-15 14:52:01,1886.83,1390.94
2023-10-15 14:56:40,471.76,480.43
2023-10-15 14:59:30,1757.01,1117.85
2023-10-15 15:00:57,1766.82,1324.85
2023-10-15 15:01:15,1830.39,1380.12
2023-10-15 15:02:44,877.94,1041.16
2023-10-15 15:07:52,772.55,775.05
2023-10-15 15:08:51,1070.53,956.72
2023-10-15 15:14:17,1035.52,828.72
2023-10-15 15:15:45,1757.57,1349.79
2023-10-15 15:16:17,894.04,709.26
2023-10-15 15:16:24,1913.8,1565.54
2023-10-15 15:19:27,1847.11,1301.38
2023-10-15 15:26:42,1968.77,1490.87
2023-10-15 15:27:04,1995.61,1541.22
2023-10-15 15:30:21,690.53,758.96
2023-10-15 15:32:42,1082.51,663.68
2023-10-15 15:36:14,1963.08,1530.21
2023-10-15 15:38:28,1799.03,1396.57
2023-10-15 15:47:53,1786.32,1274.7
2023-10-15 15:48:02,962.8,726.3
2023-10-15 15:50:20,1501.65,1180.71
2023-10-15 15:54:59,539.74,450.3
2023-10-15 16:03:23,1596.23,1056.56
2023-10-15 16:05:01,666.39,644.22
2023-10-15 16:13:21,1094.14,1043.49
2023-10-15 16:22:40,1822.8,1484.05
2023-10-15 16:23:27,725.04,364.68
2023-10-15 16:29:49,1801.84,1440.66
2023-10-15 16:30:08,1114.97,756.24
2023-10-15 16:30:13,1710.67,1176.99
2023-10-15 16:31:15,1479.95,920.17
2023-10-15 16:33:46,960.71,866.97
2023-10-15 16:35:44,471.7,562.01
2023-10-15 16:36:33,868.69,937.58
2023-10-15 16:40:04,1548.76,1288.24
2023-10-15 16:40:25,1194.86,819.05
2023-10-15 16:43:06,784.07,568.39
2023-10-15 16:51:17,1340.03,814.03
2023-10-15 16:52:36,439.4,125.64
2023-10-15 16:54:50,1969.64,1413.92
2023-10-15 16:55:58,1908.92,1459.66
2023-10-15 17:00:21,422.63,35.28
2023-10-15 17:00:58,1900.68,1398.31
2023-10-15 17:02:26,590.55,375.96
2023-10-15 17:05:00,794.43,519.67
2023-10-15 17:07:02,1996.94,1593.55
2023-10-15 17:08:05,1580.34,1157.54
2023-10-15 17:11:38,1799.09,1033.94
2023-10-15 17:14:13,1475.48,1169.57
2023-10-15 17:15:07,835.62,662.33
2023-10-15 17:16:34,977.21,808.52
2023-10-15 17:24:17,575.22,447.57
2023-10-15 17:26:12,1373.35,838.24
2023-10-15 17:35:00,1192.32,795.43
2023-10-15 17:36:35,2007.04,1635.51
2023-10-15 17:38:37,2008.85,1638.4
2023-10-15 17:40:50,1834.59,1498.08
2023-10-15 17:45:06,1222.47,978.2
2023-10-15 17:46:44,1997.95,1507.6
2023-10-15 17:46:51,795.15,789.03
